"concept_sportsgame_championship",0,"concept_sportsteam_red_wings",0
"concept_sportsgame_championship",0,"concept_sportsteam_red_wings",0
"concept_university_north_carolina_state",0,"concept_university_state_university",0
"concept_university_north_carolina_state",0,"concept_university_state_university",0
"concept_politicianus_harry_s__truman",0,"concept_governmentorganization_house",0
"concept_politicianus_harry_s__truman",0,"concept_governmentorganization_house",0
"concept_terroristorganization_witnesses",0,"concept_eventoutcome_result",0
"concept_terroristorganization_witnesses",0,"concept_eventoutcome_result",0
"concept_sportsteam_boston_celtics",0,"concept_sportsteam_magic",0
"concept_sportsteam_boston_celtics",0,"concept_sportsteam_magic",0
"concept_televisionnetwork_cbs",0,"concept_televisionstation_wkrc",0
"concept_televisionnetwork_cbs",0,"concept_televisionstation_wkrc",0
"concept_sportsteam_chicago_bulls",0,"concept_sportsteam_rutgers",0
"concept_sportsteam_chicago_bulls",0,"concept_sportsteam_rutgers",0
"concept_country_england",0,"concept_date_n1944",0
"concept_country_england",0,"concept_date_n1944",0
"concept_personafrica_andrew_stanton",0,"concept_movie_finding_nemo",0
"concept_personafrica_andrew_stanton",0,"concept_movie_finding_nemo",0
"concept_terroristorganization_state",0,"concept_scientist_no_",0
"concept_terroristorganization_state",0,"concept_scientist_no_",0
"concept_magazine_charlotte",0,"concept_book_new",0
"concept_magazine_charlotte",0,"concept_book_new",0
"concept_country_wales",0,"concept_country_republic",0
"concept_country_wales",0,"concept_country_republic",0
"concept_profession_professionals",0,"concept_profession_medical_coders",0
"concept_profession_professionals",0,"concept_profession_medical_coders",0
"concept_profession_leaders",0,"concept_profession_clinicians",0
"concept_profession_leaders",0,"concept_profession_clinicians",0
"concept_personaustralia_john_mcenroe",0,"concept_awardtrophytournament_us_open",0
"concept_personaustralia_john_mcenroe",0,"concept_awardtrophytournament_us_open",0
"concept_buildingfeature_doors",0,"concept_year_n1986",0
"concept_buildingfeature_doors",0,"concept_year_n1986",0
"concept_skyscraper_paris_las_vegas",0,"concept_building_vegas",0
"concept_skyscraper_paris_las_vegas",0,"concept_building_vegas",0
