"/m/01g23m",0,"/m/030qb3t",0
"/m/01g23m",0,"/m/030qb3t",0
"/m/09r4xx",0,"/m/01531",0
"/m/09r4xx",0,"/m/01531",0
"/m/0202p_",0,"/m/05zppz",0
"/m/0202p_",0,"/m/05zppz",0
"/m/04dn09n",0,"/m/02d413",0
"/m/04dn09n",0,"/m/02d413",0
"/m/01y0y6",0,"/m/01f8hf",0
"/m/01y0y6",0,"/m/01f8hf",0
"/m/030hbp",0,"/m/09qj50",0
"/m/030hbp",0,"/m/09qj50",0
"/m/0404j37",0,"/m/09c7w0",0
"/m/0404j37",0,"/m/09c7w0",0
"/m/01kh2m1",0,"/m/0rydq",0
"/m/01kh2m1",0,"/m/0rydq",0
"/m/03f5vvx",0,"/m/04gc2",0
"/m/03f5vvx",0,"/m/04gc2",0
"/m/06b1q",0,"/m/05zm34",0
"/m/06b1q",0,"/m/05zm34",0
"/m/09gmmt6",0,"/m/0215hd",0
"/m/09gmmt6",0,"/m/0215hd",0
"/m/0bz6l9",0,"/m/0p9tm",0
"/m/0bz6l9",0,"/m/0p9tm",0
"/m/042v_gx",0,"/m/06w7v",0
"/m/042v_gx",0,"/m/06w7v",0
"/m/06929s",0,"/m/0d0vj4",0
"/m/06929s",0,"/m/0d0vj4",0
"/m/01slcv",0,"/m/02sdk9v",0
"/m/01slcv",0,"/m/02sdk9v",0
"/m/03_48k",0,"/m/04cppj",0
"/m/03_48k",0,"/m/04cppj",0
"/m/05zrvfd",0,"/m/0661ql3",0
"/m/05zrvfd",0,"/m/0661ql3",0
"/m/0bkj86",0,"/m/04z542",0
"/m/0bkj86",0,"/m/04z542",0
"/m/0hzlz",0,"/m/0jdk_",0
"/m/0hzlz",0,"/m/0jdk_",0
"/m/018m5q",0,"/m/01w0v",0
"/m/018m5q",0,"/m/01w0v",0
"/m/05ldnp",0,"/m/05sy_5",0
"/m/05ldnp",0,"/m/05sy_5",0
"/m/06ybb1",0,"/m/037xlx",0
"/m/06ybb1",0,"/m/037xlx",0
"/m/03v_5",0,"/m/03zj9",0
"/m/03v_5",0,"/m/03zj9",0
"/m/059t6d",0,"/m/03rgvr",0
"/m/059t6d",0,"/m/03rgvr",0
"/m/0bwgc_",0,"/m/0gh8zks",0
"/m/0bwgc_",0,"/m/0gh8zks",0
"/m/09sb52",0,"/m/02cpb7",0
"/m/09sb52",0,"/m/02cpb7",0
"/m/030dr",0,"/m/0gz_",0
"/m/030dr",0,"/m/0gz_",0
"/m/0dkv90",0,"/m/02kdv5l",0
"/m/0dkv90",0,"/m/02kdv5l",0
"/m/01n6r0",0,"/m/096lf_",0
"/m/01n6r0",0,"/m/096lf_",0
"/m/028qdb",0,"/m/01cwhp",0
"/m/028qdb",0,"/m/01cwhp",0
"/m/0f67f",0,"/m/0jbk9",0
"/m/0f67f",0,"/m/0jbk9",0
"/m/03n0pv",0,"/m/02qvyrt",0
"/m/03n0pv",0,"/m/02qvyrt",0
"/m/0f4x7",0,"/m/0pmhf",0
"/m/0f4x7",0,"/m/0pmhf",0
"/m/06dfz1",0,"/m/05myd2",0
"/m/06dfz1",0,"/m/05myd2",0
"/m/012ky3",0,"/m/04ztj",0
"/m/012ky3",0,"/m/04ztj",0
"/m/06mtq",0,"/m/0mgp",0
"/m/06mtq",0,"/m/0mgp",0
"/m/026v1z",0,"/m/0dbpwb",0
"/m/026v1z",0,"/m/0dbpwb",0
"/m/01fszq",0,"/m/027gs1_",0
"/m/01fszq",0,"/m/027gs1_",0
"/m/07t_l23",0,"/m/03j63k",0
"/m/07t_l23",0,"/m/03j63k",0
"/m/047qxs",0,"/m/05qd_",0
"/m/047qxs",0,"/m/05qd_",0
"/m/0cfdd",0,"/m/03qjg",0
"/m/0cfdd",0,"/m/03qjg",0
"/m/03hkv_r",0,"/m/032_wv",0
"/m/03hkv_r",0,"/m/032_wv",0
"/m/01w9ph_",0,"/m/02jknp",0
"/m/01w9ph_",0,"/m/02jknp",0
"/m/0579tg2",0,"/m/0bcndz",0
"/m/0579tg2",0,"/m/0bcndz",0
"/m/0h14ln",0,"/m/01jfsb",0
"/m/0h14ln",0,"/m/01jfsb",0
"/m/02pbp9",0,"/m/0d8qb",0
"/m/02pbp9",0,"/m/0d8qb",0
"/m/01846t",0,"/m/015t7v",0
"/m/01846t",0,"/m/015t7v",0
"/m/0k611",0,"/m/0bzmt8",0
"/m/0k611",0,"/m/0bzmt8",0
"/m/08r4x3",0,"/m/09c7w0",0
"/m/08r4x3",0,"/m/09c7w0",0
"/m/02n4kr",0,"/m/02r_pp",0
"/m/02n4kr",0,"/m/02r_pp",0
"/m/06qw_",0,"/m/07s9rl0",0
"/m/06qw_",0,"/m/07s9rl0",0
"/m/033nzk",0,"/m/023zd7",0
"/m/033nzk",0,"/m/023zd7",0
"/m/01mhwk",0,"/m/0jg77",0
"/m/01mhwk",0,"/m/0jg77",0
"/m/07k8rt4",0,"/m/0lsxr",0
"/m/07k8rt4",0,"/m/0lsxr",0
"/m/04dn09n",0,"/m/09q_6t",0
"/m/04dn09n",0,"/m/09q_6t",0
"/m/07ghv5",0,"/m/03_3d",0
"/m/07ghv5",0,"/m/03_3d",0
"/m/071cn",0,"/m/09c7w0",0
"/m/071cn",0,"/m/09c7w0",0
"/m/0h7x",0,"/m/0fhmf",0
"/m/0h7x",0,"/m/0fhmf",0
"/m/056k77g",0,"/m/01hmnh",0
"/m/056k77g",0,"/m/01hmnh",0
"/m/047p7fr",0,"/m/0jgd",0
"/m/047p7fr",0,"/m/0jgd",0
"/m/031ldd",0,"/m/09zzb8",0
"/m/031ldd",0,"/m/09zzb8",0
"/m/0l14md",0,"/m/0g2dz",0
"/m/0l14md",0,"/m/0g2dz",0
"/m/01w4c9",0,"/m/05148p4",0
"/m/01w4c9",0,"/m/05148p4",0
"/m/017lb_",0,"/m/01ckcd",0
"/m/017lb_",0,"/m/01ckcd",0
"/m/09xrxq",0,"/m/01z7_f",0
"/m/09xrxq",0,"/m/01z7_f",0
"/m/02yv_b",0,"/m/027r9t",0
"/m/02yv_b",0,"/m/027r9t",0
"/m/06wbm8q",0,"/m/056ws9",0
"/m/06wbm8q",0,"/m/056ws9",0
"/m/056vv",0,"/m/06cx9",0
"/m/056vv",0,"/m/06cx9",0
"/m/03xl77",0,"/m/05842k",0
"/m/03xl77",0,"/m/05842k",0
"/m/02qyntr",0,"/m/0dtfn",0
"/m/02qyntr",0,"/m/0dtfn",0
"/m/02x02kb",0,"/m/02tcgh",0
"/m/02x02kb",0,"/m/02tcgh",0
"/m/0mkg",0,"/m/06w7v",0
"/m/0mkg",0,"/m/06w7v",0
"/m/07c72",0,"/m/01h910",0
"/m/07c72",0,"/m/01h910",0
"/m/04tz52",0,"/m/05qd_",0
"/m/04tz52",0,"/m/05qd_",0
"/m/026dcvf",0,"/m/025vwmy",0
"/m/026dcvf",0,"/m/025vwmy",0
"/m/03np_7",0,"/m/0w7s",0
"/m/03np_7",0,"/m/0w7s",0
"/m/01ky7c",0,"/m/04j_gs",0
"/m/01ky7c",0,"/m/04j_gs",0
"/m/0g_rs_",0,"/m/05zppz",0
"/m/0g_rs_",0,"/m/05zppz",0
"/m/01nwwl",0,"/m/011yxg",0
"/m/01nwwl",0,"/m/011yxg",0
"/m/0gdqy",0,"/m/02hrh1q",0
"/m/0gdqy",0,"/m/02hrh1q",0
"/m/03772",0,"/m/01v9724",0
"/m/03772",0,"/m/01v9724",0
